CODIGO ACAO;NOME ACAO;2010;2011;2012;2013;2014;2015
61280000;CONTROLE DO EXERCICIO E DO DESEMPENHO FUNCION;0;0;0;0,0;0;0
50040000;REAPARELHAMENTO DA POLICIA  PAULISTA;33835715,73;140193500,95999998;223135577,94999984;192792706,6700001;191464592,84999973;27965721,889999997
15150000;EXPANSAO DA EDUCACAO PROFISSIONAL TECNOLOGICA;12397676,09;24660768,97;72147340,50999999;35273500,95999999;37427482,36000001;18259567,230000008
40330000;MANUTENCAO OPERACAO IMPLANT.ESTR. HIDRAULICAS;9004639,61;3832816,47;3474480,5300000003;1509730,4100000001;97381,26;0
41360000;TURISMO INTEGRADO REGIONAL;10366,21;4788,11;1319908,1199999999;2688993,21;4198795,18;484407,6500000001
61760000;PROMOCAO DE QUALIDADE DE VIDA PROF.EDUCACAO;0;0;0;0;0;4020202,9599999995
54260000;GERENCIAMENTO DO BENEFICIO - EDUCACAO;13461289,85;24785780,439999998;82736710,49000001;43338832,91;64350009,17;0
51560000;ATENDIMENTO ESPECIALIZADO ALUNOS EDUCACAO BAS;2682302,4000000013;3574287,2199999997;6224391,530000005;3077901,399999999;14953325,290000001;0
22760000;FOMENTO AO CREDITO HABITACIONAL;0;0;0;0;0;4911694,71
14110000;SUBSCRICAO DE ACOES DA CODASP;1233000,0;3767000,0;1600000,0;0;0,0;3792200,0
44350000;ABASTECIMENTO DE SEMENTES E MUDAS EST.S.PAULO;2153590,35;2162187,2599999993;1246453,3;333460,4500000001;639381,0900000001;457150,11
59100000;FORMACAO CAPAC.BENEFICIARIOS E TECNICOS ITESP;24040,14;107775,73;62376,659999999996;83318,36;87086,62;76889,6
55790000;RENDA CIDADA - ERRADICACAO DA MISERIA EXTREMA;8277791,2;12467629,8;14761797,13;17351107,049999997;17575291,07;0
11140000;ESTRADAS VICINAIS;21877825,720000006;15349615,24;32753518,840000004;29288988,770000003;18862789,88;3613544,04
23010000;IMPLANTACAO DO PARQUE VARZEAS DO TIETE;0;0;0;0;0;3870383,3100000005
49000000;POLICIAMENTO NAS RODOVIAS SOB JURISDICAO DER;2386053,7600000002;2559151,11;2488942,8900000015;6887010,470000001;123505,98;762148,4000000001
23120000;MEMORIA DO LEGISLATIVO;0;0;0,0;0,0;0,0;0
61320000;INTEGRACAO P/REGISTRO/LEGALIZACAO DE EMPRESAS;0;0;0,0;4086234,61;10365929,130000003;9718181,430000003
22280000;DESENV.INSTRUMENTOS PLANEJ.REG.METROPOLITANAS;0,0;56935,130000000005;0;0;0;0
50000000;SALVAMENTO E RESGATE;0;0;0;0;0;1331697,2
57720000;SISTEMA DE TELEAUDIENCIA CRIMINAL;556032,0;1308323,28;712984,14;742572,6;0;0
57140000;FABRICAS DE CULTURA;0;0;0;0;0;1338270,5599999998
51430000;INCLUSAO JOVENS E ADULTOS ENS.FUNDAMENTAL-EJA;99277,2;0,0;4859673,82;409889,05000000005;317401,13;0
49590000;REGULARIZACAO FUNDIARIA URBANA E RURAL;0;0;0;0;0;12600,829999999998
44830000;AVALIACAO DE POLITICAS PUBLICAS E DESEMPENHO;0;0;0;0;0;842144,97
58470000;APOIO POLITICA DESENV.,CIENCIA,TECN. INOVACAO;0,0;0,0;0,0;28408000,0;0,0;3870000,0
11670000;IMPLEMENTAÇÃO DE MICROBACIAS HIDROGRÁFICAS;431659,2000000001;0,0;0;0;0;0
42250000;BANCO DO POVO PAULISTA;630442,88;217952,55;1073877,43;401380,51;1155978,77;233923,59
15240000;EXPANSÃO DO ENSINO PÚBLICO SUPERIOR;5000000,0;0,0;0,0;0,0;0,0;0
61450000;ASSISTENCIA LEGAL CUSTODIADOS APOIO REINT.SOC;0;0;0;0;0;0,0
58810000;MELHORIA QUALID. SUSTENTAB. CONTRAT. PUBLICAS;0;0;0;0;0;12540,0
50550000;REGULARIZACAO DE NUCLEOS HABITACIONAIS;0,0;0,0;0;0;0;0
55760000;PUBLICIDADE DE UTILIDADE PUBLICA;26745429,070000004;11020531,6;13643947,880000003;15014463,57;8593149,569999998;6852914,25
57200000;SAO PAULO AMIGO DA AMAZONIA;143270,51;214226,29;13247,810000000001;0;0;0
61470000;PROMOCAO APLICACAO PENAS E MED. ALTERNATIVAS;0;0;0;0;0;410333,1900000001
59070000;EXECUCAO CUMPRIMENTO MEDIDAS SOCIOEDUCATIVAS;31055685,130000003;33274244,770000033;28189898,829999987;29584147,420000013;47189988,87999997;0
49350000;ADMINISTRACAO DO COMPLEXO BARRA FUNDA;197536,16999999998;273854,27;192215,3;0;0;0
57670000;CAPACITACAO AGENTES DO AGRONEGOCIO PAULISTA;0,0;0,0;0,0;0,0;7428,4;0,0
55130000;ADMINISTRACAO DA FUNDACAO SEADE;3404118,39;2440325,5200000014;2231703,27;2603915,8099999996;3476219,5899999994;2908349,250000001
54650000;ELABORACAO E ACOMPANHAMENTO ORCAMENTOS ESTADO;0,0;0,0;0,0;0,0;0,0;0
58880000;MONITORAM AVAL.ECONOMIA PAUL.POLITICAS DESEN.;41391,19;81782,59999999999;45384,98;0;0;0
59620000;ACOES INCLUSAO SOCIAL PESSOA COM DEFICIENCIA;2602348,659999999;6979145,750000002;5408228,819999998;6130666,369999998;6319647,06;0
23600000;PROJETO PILOTO DE EFICIENCIA ENERGETICA;0;0;0,0;0,0;0;0
60020000;COMPLEMENTACAO APOS.  PENSOES L.200/74-IAMSPE;0;0,0;9180,5;154804,75;373464,77;402664,33999999997
42880000;PLANEJ. GESTAO DE ACOES DE TRANSPORTE METROP.;0;0;0;0;0;4877540,79
13340000;SUBVENCAO DO PREMIO DO SEGURO RURAL;0;0;0;0;0;6327019,91
42980000;ENSINO FUND.,MEDIO E PROFISS. ATIV. CULTURAIS;548689,2800000001;900741,8;559482,5799999997;716767,4099999988;0;0
20050000;URBANIZACAO DE FAVELAS;9111487,0;0,0;0,0;0,0;0,0;13974533,599999998
61120000;CAPACITACAO DOS SERVIDORES DA SERT;0;0;0;0,0;33428,22;45394,0
50660000;GESTAO ADMINISTRATIVA E FINANCEIRA;1375994,1600000001;1176945,57;3295566,6299999994;382417,8;4220154,28;6829969,099999999
57040000;RADIOPATRULHAMENTO AEREO;1023598,4900000001;4074655,8299999996;1284848,4300000004;0;0;0
23610000;QUALIDADE DE FORNECIMENTO;0;0;0;0,0;0;0
24610000;PRO-CONEXAO;0;0;0;0,0;20696341,97;0,0
20920000;MODERNIZACAO DA LINHA 7 - RUBI DA CPTM;0;0;0;0;0;6417822,699999999
57270000;GESTAO ADMINISTRATIVA DA SECRETARIA;2665483,8100000005;4194090,8000000003;5567392,209999999;7956495,440000002;23256896,750000007;0
60670000;MODERNIZACAO FISCALIZACAO DOS REC. NATURAIS;0;0;0;0;0,0;0
48560000;PESQUISA E DESENVOLVIMENTO EM SAUDE;3830,3799999999997;33289,59;1620,0;82964,27;105655,02000000002;475784,52999999997
47690000;GERENCIAMENTO AUXILIO-ALIMENTACAO-ADM. GERAL;0;0;0;0;0;9399656,07
48930000;OPERACIONALIZACAO DE SIST. DE INFORMACOES;16880,0;90686,07;73117,97;113991,55;115360,62;122766,95
59880000;CRIANCA ECOLOGICA;0,0;311669,51;123685,9;0,0;0,0;0
42860000;MONIT. QUALID. CUSTOS SERV.DE TRANSP. METROP.;0;0;0,0;0,0;25500,0;0
48270000;DESENV. IMPLEM. MANUT. SISTEMAS DE INFORMACAO;0;0;0;0;0;50963760,49
21110000;MODERNIZACAO P/ REALIZACAO PESQUISAS EM C&T&I;31598208,19;17086658,44;21199709,589999996;8091129,749999999;6864928,430000002;0
61220000;TRANSPARENCIA POLICIAL;0;0;0,0;503986,3400000002;489021,7099999999;489817,27999999997
61390000;GESTAO HUMANA E SEGURA DA CUSTODIA;0;0;0;0,0;153266614,92999974;0
40690000;ACOES DE INFRA-ESTRUTURA OPERACIONAL;0,0;0,0;0,0;0;0;0
57150000;GESTAO AMBIENTAL DA SERRA DO MAR;4790842,649999997;6184150,000000001;11812013,530000003;2271403,5600000005;1849262,4900000002;1041584,62
19360000;MELHORIA DA QUALIDADE DAS AGUAS;3579572,0699999994;2399472,0100000002;3069586,46;0,0;0,0;0
22390000;IMPLEMENTACAO SIST. UNICO GESTAO REC.HUMANOS;2170420,46;562715,9;0,0;0;0;0
61750000;FORMACAO CONTINUADA DOS PROFIS. DA EDUC.;0;0;0;0;0,0;0
23530000;SUSTENTABILIDADE AMBIENTAL - MICROBACIAS;0;0;0,0;162566,12;913358,61;4095505,0599999996
45340000;COMPLEMENTACAO APOSENTADORIAS PENSOES-COSESP;81935,8;91318,29000000001;88852,72;94178,58;102038,3;109702,53
12880000;SISTEMA QUALID.PRODUTOS SELO "PRODUTO DE SP";0,0;8325,0;0;0;0;0
23310000;LINHA 13 JADE - BRAS / AEROPORTO - IMPLANTACA;0;0;0;0;0;100410331,22999999
49070000;CONSERV. SINALIZA, E ELEM. SEGURANCA RODOVIAS;69709085,55999999;11080123,41;17933411,509999998;48127024,69;55777912,02000002;0
47390000;APRENDENDO O TURISMO;2054,93;0;0;0,0;0;0
49070000;CONSERVACAO SINALIZACAO SEGURANCA RODOVIAS;0;0;0;0;0;2226525,58
59490000;GERENCIAMENTO MODERN. DE REC. TEC. INF. INOV.;5683,11;5835,56;159315,91;162971,24;1711026,54;360105,66000000003
57510000;CONSCIENTIZACAO FISCAL PARA CONTRIBUINTES;0,0;0,0;0,0;0,0;925,1999999999999;1900,8000000000002
20950000;MODERNIZACAO DA LINHA 11 - CORAL DA CPTM;0;0;0;0;0;8027322,350000001
60520000;CONSERV. RES. BIOLOGICAS E MONUM.GEOLOGICOS;0;0;0,0;172099,18000000002;79409,87;0
49980000;COMBATE A INCENDIO;0;0;0;0;0;4064701,380000001
53450000;COORD. OP. DE SEGURANCA INSTITUCIONAL;0;0;0;0;0;1219323,03
41960000;ADMINISTRACAO GERAL DO DETRAN;18191408,270000003;7134328,52;7969923,099999997;39493415,669999994;12733760,190000001;0
61450000;ASSIST. LEGAL AOS CUSTODIADOS E SERV DE APOIO;0;0;0;0,0;114833,72;0
23020000;SUBSCRICAO DE ACOES DA CPETUR;0,0;0;0;0,0;431301,47;0
59590000;SUPORTE TECNOLOGICO ACOES SANEAM. E ENERGIA;0,0;366745,38;184771,84000000003;10979,26;0;0
40870000;DESENV. DE REC.FISICOS E SERV. EDUCACIONAIS;0;0;0;0;0;1089667,0299999998
13410000;GESTAO SANITARIA RISCOS PRODUCAO DE ALIMENTOS;142851,26;24750,0;0;0;0;0
51060000;SUPORTE TECNICO JURIDICO;2454488,12;0,0;1516670,82;2065360,5099999998;0;0
42130000;CONTROLE DAS POLITICAS PUBLICAS DIR HUMANOS;0;0;0;0;0;44579,04
25130000;FINAN.ACOES UGRHI BAIXO PARDO GR-REC USO AGUA;0;0;0;0;0;0,0
10540000;CONSTRUCAO/READEQUACAO DE INSTALACOES FISICAS;1905321,52;4382372,37;3424077,62;2997856,62;61444,1;419330,53
46200000;ATIVIDADES DA CETESB;0,0;0,0;0,0;0;0;0
58730000;OPERACAO E MANUTENCAO DO SISTEMA HIDROVIARIO;0;0,0;534575,21;1068216,7499999998;1583780,9800000002;1459136,7
61400000;ASSISTENCIA AO EGRESSO E A FAMILIA;0;0;0;0,0;3084567,81;583344,28
48510000;PAGAMENTO DE PENSAO AOS HANSENIANOS;41250,0;29070,0;49595,0;0;0;0
11630000;PROJ.DO FUNDO METROP.DE FINANC.E INVESTIMENTO;0,0;443872,39;6674085,73;2049210,82;2242558,11;111907,47
25150000;FINAN. ACOES NA UGRHI DO PARDO REC. USO AGUA;0;0;0;0;0;0,0
54890000;PESQUISAS PRODUTOS E SERVICOS MERC.CONSUMO;37582,200000000004;32658,38;34630,94;72454,84;76736,92;82661,23999999999
50250000;PAGAMENTO COMP.APOS.PENSOES-EMP.PRIV.EXTINTAS;36210561,59;74290715,94;44547911,24;45955358,07;97219401,22;107016798,21
50710000;LICENC.CONTROLE FONTES POLUICAO REC.NATURAIS;1792680,1099999999;2024311,9;2653567,65;1479717,81;1398628,83;0
51170000;ESPORTE E LAZER PARA PESSOAS PORT.DEFICIENCIA;0,0;0,0;121760,0;282412,0;685700,0;0
58910000;GERENCIAMENTO SISTEMA DE OUVIDORIA DO ESTADO;75690,0;380155,03;107235,66;137300,0;137300,0;0
24630000;INTEGRACAO GESTOES AMBIENTAL E DE RISCOS-BIRD;0;0;0;0;0;0,0
20970000;TERMINAIS RODOVIARIOS;787200,0;525535,0;3886932,4499999993;3899024,9299999997;1608056,8800000001;606045,51
24720000;FORTALECIMENTO DA GESTAO ESTADUAL DE SAUDE;0;0;0;0;0,0;2093083,1899999997
59760000;SP ESCOLA DE TEATRO;0;0;0;0;0;151242,42
42760000;COORDENACAO DO SEAQUA;1741905,3799999997;2696510,510000001;2827558,4900000007;3946796,2999999993;4405408,909999999;3517853,15
60790000;AREAS EM PROCESSO DE ADEQUACAO AMBIENTAL;0;0;0;0;0;109457,29999999999
15960000;ATENDIMENTO AOS MUNICIPIOS;12082614,080000004;14137131,75;10034427,119999995;12994881,0;24490691,56;0
15200000;EXPANSAO DO ENSINO PUBLICO TECNICO;467127,8;109016,74;5265,02;0,0;0,0;0
55700000;MODERNIZ. PROC. PREST.SERV.PUBL. AREA CULTURA;0,0;0,0;0;0;0;0
60150000;ATENDIMENTO MEDICO, AMBULATORIAL E HOSPITALAR;0;0,0;1128834,4200000004;2689,44;0;0
61790000;ALUGUEL SOCIAL;0;0;0;0;0;0,0
61720000;FORNEC.DE ALIM.ESC.ALUNOS EDUC.BASICA;0;0;0;0;0,0;0
60030000;FORMACAO TECNICA VALORIZACAO PROFIS. EDUCACAO;0;0,0;2859125,14;6301138,5200000005;5778088,32;1638608,35
49360000;REFORMA E ADAP.INSTAL. COMPLEXO BARRA FUNDA;0,0;0,0;0;0;0;0
55120000;ADMINISTRACAO DA FUND.PREF.FARIA LIMA - CEPAM;8650583,040000001;1516326,8299999996;1692819,91;2313647,8099999996;1980070,26;2046710,6800000004
48550000;TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC;135755,02;267125,7899999999;305382,9199999999;0,0;0,0;0
47220000;VIGILANCIA EPIDEMIOLOGICA;9277,5;35857,8;74291,32;243731,73;3819082,24;16053370,809999999
47840000;ASSIST.MEDICA, HOSP. ODONT. PENS. POL.MILITAR;2158066,84;71500,0;0,0;553590,1699999999;14580496,6;0
58360000;APERFEICOAMENTO FORMACAO PROCURADORES E SERV.;0;0;0;0;0;550043,16
24690000;FINAN.ACOES UGRHI PIRACICABA/CAPIVARI/JUNDIAI;0;0;0;0;0;0,0
13590000;FINANCIAMENTO PROJETOS AMBIENTAIS PELO FECOP;0,0;0,0;0,0;0,0;230000,0;0,0
40070000;FUNCIONAMENTO E DIVULGACAO DAS ACOES CONDECA;114170,22;11425,169999999998;20834,469999999998;0;0;0
24890000;MORADIA MELHOR;0;0;0;0;0,0;1467405,6099999999
57590000;REMUNERACAO E ENCARGOS SERVIDORES-ENS. MEDIO;37192528,40999998;41226820,91999998;62702064,51;44269285,01000002;87902706,66999999;0
53510000;IMPLEMENTACAO DO PNAGE/SP;0,0;0,0;0;0;0;0
54860000;PROCESSAMENTO DE DEMANDAS DOS CONSUMIDORES;0;0;0;0;0;2803568,0999999996
59460000;IMPLEMENTACAO INSTRUMENTOS POL. REC. HIDRICOS;0;0;0;0;0;242100,87999999998
56600000;APOIO ADMINISTRATIVO;0,0;0,0;0;0;0;0
46270000;OPERACAO COMPANHIA PAULISTA TRENS METROPOL.;0;0;0;0;0;254720302,97999993
43600000;ARTICUL, MOBILIZ. E FORMACAO EDUC. AMBIENTAL;32513,23;5985,0;43942,5;0,0;51271,0;0,0
18250000;EQUIPAMENTOS SOCIAIS - CENTROS DE REFERENCIA;16010323,419999998;30343918,699999996;45140064,79000001;3914853,6399999997;17897504,689999998;0
61850000;RECOMECO:PROG.EST.ENFRENTAMENTO CRACK-JUSTICA;0;0;0;0;0;0,0
57190000;FISCALIZACAO  FLORESTAL, MARITIMA E FLUVIAL;1493205,2999999998;19690097,869999997;9208724,520000003;3594962,4700000007;3955857,5400000005;0
55770000;ADMINISTRACAO AG.METROP.CAMPINAS-AGEMCAMP;402154,41;311961,60000000003;678654,5;0;0;0
13430000;ESTUDOS PESQUISAS SUBSIDIAR ATIVID. POLITICAS;212929,16;28869,17;32773,23;1412376,71;13440,0;0
46550000;ACOES PREVENCAO E PROTECAO NAS ESCOLAS;1028567,07;1072564,68;1828531,7;1925620,88;12418,74;23871,41
44770000;ARTICULACAO MUNIC. E CONSORCIOS DE MUNICIPIOS;124075615,16000006;81389878,32999998;19383419,66;6715837,180000001;3043931,31;4916929,86
40080000;CONTROLE SOCIAL - CONDECA;0;0;0;0;0;25444,17
20940000;MODERNIZACAO DA LINHA 10 - TURQUESA DA CPTM;0;0;0;0;0;3531087,8700000006
58810000;TERCEIRIZACAO DE SERVICOS E COMPRAS PUBLICAS;166700,0;317602,05;81600,0;1012050,8;10020,0;0
13800000;RECUPERACAO DA PESQUISA AGROPECUARIA PAULISTA;0;0;0;0;0;1939708,2799999998
57730000;VIABILIZACAO PARCERIAS COM A SOCIEDADE CIVIL;198724,69999999998;0,0;277334,94;0;0;0
14330000;IMPLANTACAO DE SISTEMAS;9045027,55;0;0;0;0;0
53720000;OPERACAO DO POUPATEMPO;13223804,690000001;6664265,0;6400235,28;9644285,1;29588939,15;0
48220000;FUNCIONAMENTO ESCOLA PAULISTA DA MAGISTRATURA;383040,83;155628,55;276811,85;1110538,29;1218526,47;1471445,21
20600000;DESENVOLVIMENTO CONSOLID.SIST.INFORMATIZADOS;3643750,74;890323,0;1071407,35;0;0;0
54190000;PESQUISA CIENTIFICA TECNOLOGICA AREA ENDEMIAS;250,0;5593,42;178,8;0;0;0
61420000;PROVISAO DE SERVICOS ATENCAO A SAUDE;0;0;0;0;0;29427346,399999984
57690000;CAPACITACAO DE GESTORES;0;0;0,0;482300,0;1177,0;0,0
55090000;PLANO CARTOGRAFICO DO ESTADO DE SAO PAULO;162179,07;20294,73;444976,3;66324,12;6090713,7;606273,8099999999
60460000;CURSO DE LAZER COMUNITARIO;0;0;0,0;0;0;0
52760000;PROCEDIMENTOS ALTA COMPLEXIDADE CRANIOFACIAIS;0;0;0;0;0;16266803,459999999
22100000;IMPLEMENTAÇÃO PROG.NAC.CRÉDITO FUND.NO ESTADO;8484,0;0;0;0;0;0
60470000;LICENCIAMENTO AVALIACAO DE IMPACTO AMBIENTAL;0;0;0,0;1482,97;728330,1699999999;4478870,57
20990000;PEDALANDO E APRENDENDO;80376,0;0;0;0;0;0
49880000;TRANSFERENCIA GRADUAL PRESOS DA POLICIA CIVIL;5440308,94;3433937,03;3571097,6700000004;3176504,3599999994;2641260,990000001;1260543,2900000003
24980000;TUNEL SANTOS-GUARUJA;0;0;0;0;0,0;5800999,9
48380000;FABRICACAO E DISTRIBUICAO DE MEDICAMENTOS;11748290,129999999;9734553,119999997;14371326,470000004;11052225,690000005;5234436,89;102063005,28
61800000;COMPENSACAO AMBIENTAL;0;0;0;0;0;0,0
47500000;MANUTENCAO DE TEATROS E CASAS DE ESPETACULOS;0,0;0;0;0;0;0
51170000;ESPORTE E LAZER PARA PESSOAS COM DEFICIENCIA;0;0;0;0;0;0,0
22910000;DESENV. PROJ. REUTILIZACAO PROPRIOS DO ESTADO;0,0;10855921,51;4472472,649999999;0;0;0
61680000;PROV.DE MAT.DID.E APOIO PED.P/ED.BASICA;0;0;0;0;0,0;0
14300000;CONSTRUCAO, REFORMA FORUNS MINISTERIO PUBLICO;0;0;0;0;0;36317711,48000001
59510000;ESTUDOS SOBRE ECONOMIA E SOCIEDADE DO ESTADO;47062,94;0;0;0;0;0
44610000;PAGAMENTO DE ACOES INDENIZATORIAS;0,0;810996216,91;36416889,44;184164455,3;15697669,29;3980722,34
55290000;ATENCAO ESPECIAL A FAMILIA;6696064,779999999;7992613,05;5535416,779999999;416003,68;71228,66;611532,69
14810000;RECAPACITACAO MODERNIZ.LINHAS TREM METROPOL.;3317695,1500000004;0,0;0;0;0;0
47340000;CAPACITACAO PROF. AREA DE ALIMENTACAO ESCOLAR;10684,51;0,0;3594,09;0,0;0;0
58750000;CERTIFICACAO DE PRODUTOS;76080,26000000001;87511,18;1018893,1299999999;133455,53;0;0
53590000;PUBLICIDADE INSTITUCIONAL;26667826,599999998;24189494,75;27233584,370000005;27952418,87;42857725,150000006;11168023,540000001
48500000;ATENDIMENTO AMBUL. E HOSPITALAR REDE ESTADO;0;0;0;0;0;870401881,9199991
11100000;IMPLANTACAO AMPLIACAO MODERNIZ. DE AEROPORTOS;5756452,640000001;6258292,57;22363504,009999994;20337628,36;22290653,54;0
53040000;ENSINO GRADUACAO NAS UNIV. E FAC. ESTADUAIS;530554656,09998804;893937164,5499792;876777888,9399748;1137085326,939991;1264454428,1399994;797700960,7999996
48600000;ASSISTENCIA MEDICO-HOSPITALAR PROPRIA - HSPE;0;0;0;0;0;22722285,920000013
55580000;TRANSEC - TRANSACOES ENTRE SECRETARIAS;17830,59;0;0;0;0;0
46990000;INOVACAO TECNOLOGICA;0,0;0,0;0,0;0,0;3783514,68;0,0
59020000;ADMINISTRACAO IMESC;0;0;0;0;0;3287882,9400000004
60390000;GERENCIAMENTO DA REDE VIRTUAL DE ENSINO;0;0;0,0;204210,0;0,0;970766,3
58600000;RELACIONAMENTO INSTITUCIONAL;537281,24;2184,82;6652,06;0;0;0
58870000;APRIMORAMENTO PROFISSIONAL;3984119,199999999;1713746,8699999992;1127325,1000000003;1427335,69;24289,29;31145,4
57770000;CAPACITACAO EM ONCOLOGIA;31825,0;86948,0;0;0;0;0
56480000;CAPACITACAO BIODIV. VEGETAL E MEIO AMBIENTE;4296,3;312945,8;2600,69;5366,6;113005,31;1200,0
61720000;FORNEC. ALIMENTACAO P/ALUNOS EDUCACAO BASICA;0;0;0;0;0;70868568,05999997
10210000;SERV.OBRAS INFRAEST.HIDRICA COMBATE ENCHENTES;10910090,090000002;17061414,240000002;47340776,85000001;41837103,53;34858187,64;0
55990000;AUDITORIA;797001,3200000001;2550079,8;3833850,25;2377561,98;2410289,07;0
56700000;PROTECAO SOCIED. FISCAL. CERT. PROD. SERVICOS;242377,26;0;0,0;92849,34;838556,2499999998;1113294,1400000001
46140000;MANUTENCAO DA TECNOLOGIA INFORM. MIN.PUBLICO;0;0;0;0;0;5007314,1499999985
58590000;DIVULGACAO DE INFORMACOES ENERGETICAS;43307,57;48392,0;400000,0;0,0;0,0;0,0
59080000;REVITALIZACAO PARC. CUMP. MED.SOCIOEDUCATIVAS;446554,86;427032,14;66170,0;0;0;0
49590000;REGULARIZACAO FUNDIARIA-PROGRAMA MINHA TERRA;58277,23;32232,93;190615,32000000004;449359,93999999994;289422,52;0
48760000;POUPATEMPO DO PRODUTOR;0;0;0,0;261883,32;330592,1;0
57210000;FORMACAO ARTISTICA E INCLUSAO SOCIAL;0,0;0;0;0;0;0
60010000;BOM PRATO;0;0,0;0,0;613962,56;2321199,85;343090,02
24390000;INFRAESTRUTURA TECNOLOGIA INFORM. COMUNICACAO;0;0;0,0;101869,2;0,0;309639,03
44750000;PRODUCAO DE DADOS ESTATISTICOS;0,0;0,0;0,0;0,0;0;0
49600000;ASSISTENCIA TECNICA E EXTENSAO RURAL ESPECIAL;2566404,669999999;2059917,15;4907035,609999999;9729219,719999999;7851029,29;0
56640000;COMPLEMENTACAO APOSENTADORIAS PENSOES-METRO;316057,64999999997;229634,18;245835,22;282648,97;318653,31999999995;352610,42000000004
53250000;FORNECIMENTO ALIMENTACAO POPULACAO PRISIONAL;34824353,34;35400377,05999998;46182702,28999996;0,0;0,0;0
57060000;ATIVIDADE CULTURAL PARCERIA MUNIC.E ENTIDADES;13687769,899999999;4310195,94;8128615,080000001;12411884,93;4589902,529999999;5895305,94
-999;-999;4094,18;2000,0;10066,0;2568602,03;0;0
57240000;GESTAO DOCUMENTAL E ACESSO A INFORMACAO;0;0;0;0;0;100717,12
20630000;NOVOS INSUMOS DIAG. CONTROLE PRAGAS E DOENCAS;646667,54;650932,6499999999;164307,0;157074,93;0;0
53610000;ASSESSORIA TECNICA EM GESTAO;2778577,2199999997;2755421,3600000003;3653989,529999999;5187290,030000001;2131929,1099999994;2499077,5200000005
24660000;FINAN.ACOES BACIA PARAIBA DO SUL REC USO AGUA;0;0;0;0,0;0,0;0
16200000;SUBSCRICAO DE ACOES DA CESP;0,0;0,0;0;0;0;0
60990000;BIBLIOTECAS E LEITURA;0;0;0;0;0;0,0
50780000;APOIO ADMINISTRATIVO;7690783,170000001;7614450,869999996;25613173,5;13173474,519999996;31093991,069999985;31389045,71999999
47830000;ACOES INTEGRADAS EM ABAST. E SEG. ALIMENTAR;0;0;0;0;0;285346,05999999994
59730000;CENARIOS AMBIENTAIS 2020;3245,43;168675,97999999998;0;0;0;0
24660000;FINAN.ACOES UGRHI PARAIBA DO SUL REC USO AGUA;0;0;0;0;0;0,0
16250000;PLANEJAMENTO DE RECURSOS HIDRICOS;1069446,4300000002;965108,1799999999;1391345,28;1729484,8399999999;348873,83;0
57940000;REGULACAO FISC.SERV. PUBLICOS SANEAM. BASICO;1018171,88;1595727,79;924800,7899999999;1086766,7800000003;539514,3200000001;0
56610000;COMPLEMENTACAO APOSENTADORIAS PENSOES- CODASP;39450,87;63808,83;74687,35;85226,53000000001;63549,94;82062,99
45750000;PENSAO MENSAL;240424729,07999992;273731337,34;334685199,2;0;0;0
22650000;SUBSCRICAO ACOES - CIA DOCAS DE SAO SEBASTIAO;3900000,0;3900000,0;26976384,14;122144982,81;35370471,0;18797086,0
51460000;ESCOLA DA FAMILIA;26311094,76;7528448,5600000005;18228521,949999996;14002571,030000001;14069253,069999998;4354732,720000002
60540000;PLANEJAMENTO AMBIENTAL REGIOES METROPOLITANAS;0;0;0;0,0;0,0;0
10360000;APOIO A EXPANSAO E MELHORIA DO ENSINO MEDIO;4300334,51;240181,59;0,0;480363,18;0;0
19980000;RECUPERACAO SOCIOAMBIENTAL DA SERRA DO MAR;24817794,0;0,0;0,0;0,0;0,0;0,0
41060000;QUALIFICACAO E TREINAMENTO  RECURSOS HUMANOS;110581,51;9471,94;106980,99;0,0;0,0;0
43880000;GESTAO DA DEFESA AGROPECUARIA;495302,4799999999;1107502,0999999994;477843,14000000013;744828,2299999999;2513305,619999999;0
48170000;FUNCIONAMENTO DO PROCESSO LEGISLATIVO;40827033,37000001;43613869,389999986;45218187,35999999;51462719,640000015;75773211,5;75348182,86999999
57260000;CAPACITACAO REC. HUMANOS QUALID.VIDA TRABALHO;4818,36;0,0;150,0;7850,0;59540,0;6161,4
40290000;PRESERVACAO E CONSERVACAO DE VARZEAS;769463,86;549921,77;1151258,41;2634773,3500000006;780136,1;732756,5399999999
61360000;EDUCACAO EM TEMPO INTEGRAL;0;0;0;0;0;10205590,280000001
12150000;PAL. 9 DE JULHO-REF.,CONS.,REP.,ADAP.E INST.;4639234,12;17556277,64;546570,0;761446,56;9698148,27;0
61770000;AVAL.E MONIT.DO SIST.EDUC.PAULISTA;0;0;0;0;0,0;0
42480000;EMISSAO DE CARTEIRA DE TRABALHO PREVID.SOCIAL;673896,4099999999;566931,77;1445084,54;647291,1;767477,65;0
48200000;DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO;3158844,62;1795924,34;3265990,1;743445,29;0,0;7960,0
49940000;FORMACAO  DE POLICIAIS MILITARES;6074740,070000001;2750543,5700000017;4786826,489999999;0;0;0
24750000;APOIO A PPP P/ CONSTRUCAO DA LINHA 6-LARANJA;0;0;0;0;0,0;0
61250000;APERFEICOAMENTO DA GESTAO ADMINISTRATIVA;0;0;0;0;0;60163,66
