CODIGO ACAO;NOME ACAO;2010;2011;2012;2013;2014;2015
48160000;AMPLIACAO,ATUAL.MAN.EQUIP.SIST.INFORMATIZADOS;0,0;0,0;0;0;0;0
44580000;VIGILANCIA SANITARIA ANIMAL;46859095,48000009;43960573,220000036;52429187,89999998;50942164,54000006;51793669,990000136;0
24900000;PRODUCAO DE LOTES URB. EM PARC. C/MUNICIPIOS;0;0;0;0;137955,46;0,0
42860000;MONIT. DA QUALID. E CUSTOS TRANSPORTE METROP.;0;0;0;0;0;7036,56
51320000;CAPACITACAO EM ESPORTE;622192,71;662834,0599999999;8563,48;0;403160,0;0
21920000;DESENV. DE INICIATIVAS DE INCLUSÃO DIGITAL;0,0;0,0;0;0;0;0
61650000;ATEND. DESCENTRALIZADO A SAUDE POP.PRISIONAL;0;0;0;0;14136300,0;12776400,0
54690000;OFICINAS CULTURAIS;20539284,48999999;22498011,540000003;20443101,259999998;20577679,800000004;25556978,089999996;19382070,78000001
49630000;PRODUCAO RENDA ASSENT.QUILOMBOS DEMAIS BENEF.;631478,92;442235,97;215468,34999999998;386879,76999999996;294857,10000000003;294673,19
18590000;DESENVOLVIMENTO ECOTURISMO REG.MATA ATLANTICA;5699050,27;2482369,0300000003;5812490,57;141281,56;182528,43;0,0
59380000;ENSINO TECNICO;16413345,349999994;17594286,169999994;0,0;0,0;0,0;0
49920000;ADMINISTRACAO GERAL DA POLICIA MILITAR;0;0;0;0;0;116027411,42999965
51240000;LAZER PARA TODOS;0;0;0;0;0;3790076,98
54640000;SUPORTE IMPLEM.POLITICAS PUBLICAS MUNICIPIOS;223832,3;25221,93;0,0;0;0;0
55600000;EDUC PUBLICO-INFORMAC.EDUC.P/PUB.VIA INTERNET;0,0;0;0;0;0;0
50000000;RESGATE;2441498,52;3630696,2199999997;3527274,22;3794208,79;1214317,42;0
50990000;ACOES DE COMUNICACAO DA PGE;110646,0;32516,0;0,0;0;0;0
57320000;GESTAO DE MUSEUS;8567760,0;8888698,08;41103388,0;41431134,97;122006613,99999999;114100439,0
57580000;ACOES DE CONCESSAO SUBSIDIOS HABITACIONAIS;11800000,0;10000000,0;3875505,0;3115980,0;0,0;0
61440000;PROVISAO DE POSTOS DE TRABALHO;0;0;0;0;0;38791770,03000001
47870000;JUVENTUDE NOVOS CAMINHOS;0,0;0,0;0,0;0;0;0
40430000;PROMOCAO DE ATIVIDADES CULTURAIS;6994460,050000002;7682044,239999997;7888542,320000003;9251002,15;10304345,68;8581433,7
58820000;IMPLEMENTACAO POLITICA GESTAO DO CONHECIMENTO;390652,0;137300,0;0,0;0;0;0
56280000;FORMACAO APERF.SERVIDORES SISTEMA PENAL;583032,4500000001;423208,9799999999;1502300,3300000003;0,0;0;0
12410000;SUBSCRICAO DE ACOES DO METRO PAGAMENTO DIVIDA;112318448,91;77690547,19;0;0;0;0
59790000;SISTEMA EST. DE BIBLIOTECAS PUBLICAS-SISEB;0;0;0;0;0;476500,0
24850000;FINAN. ACOES BACIA BAIXO TIETE - USO DA AGUA;0;0;0;0;0,0;0
60970000;INTEG. ENERGETICA BIOMASSA E BIOCOMBUSTIVEIS;0;0;0;0,0;0,0;0
60430000;PESQUISAS E ESTUDOS SOBRE POLITICAS PUBLICAS;0;0;3700796,6;7563817,929999998;8616260,780000001;4390759,1899999995
51540000;ADMINISTRACAO SEC. EDUCACAO E ENT.VINCULADA;2957424083,8400054;3386537826,029997;3822147470,9400096;3808111523,8999767;0,0;0,0
42480000;ORIENTACAO AO TRABALHADOR;0;0;0;0;0;8772477,759999996
57570000;DESENV. ENS. MEDIO-PROF. MAGISTERIO-FUNDEB;0;0;0;0;0;3598329678,230008
60610000;PREVENCAO E EDUCACAO PUBLICA;0;0;0;0;0;249788,0
49850000;GESTAO DA POLITICA DE SEGURANCA PUBLICA;292865867,3400003;366971378,7799998;608333789,5500007;780857225,06;968613333,5700006;1179911729,29
23710000;APOIO A GESTAO DAS MICRO E PEQUENAS EMPRESAS;0;0;0;0,0;0,0;0
60580000;OLHO DIGITAL;0;0;2010766,85;2861403,54;3548808,9699999997;2828108,47
61380000;CONSER., MANUT. E REPAR EM PREDIOS ESCOLARES;0;0;0;59095383,15999999;61229119,13999996;0
56320000;TRANSPORTE DE ALUNOS DO ENSINO MEDIO;0,0;0,0;0;0;0;0
53580000;APOIO TECNICO-ADMINISTRATIVO;9389094,41;7246950,370000001;0,0;0,0;0;0
14180000;DUPLICACAO IMPLANT. RECUP. DE ROD. ESTADUAIS;344381921,2000002;378104183,9400003;637933915,9600008;1510415969,2099998;1719199631,069999;0
47130000;GESTAO PUBLICA EM DESENVOLVIMENTO RURAL;69090762,70000006;68431261,59000003;83243021,08999996;86750585,02000009;87588707,60000016;83541324,02000014
42870000;APOIO ADMINISTRATIVO;0,0;0,0;0;0;0;0
48490000;APOIO FINANCEIRO AOS MUNICIPIOS;0;0;0;0;0;1744797633,380019
54910000;MANUTENCAO AMPL.SIST.ESTRATEGICO INFORMACOES;0,0;0,0;0;0;0;0
61300000;EJA MUNDO DO TRABALHO-EDUC. JOVENS E ADULTOS;0;0;7288571,05;9910894,04;22667026,45;5348742,29
42270000;PROMOCAO DO EMPREGO E TRABALHO;0;0;0;0;0;2329501,5500000003
56780000;GESTAO DE COLECOES CIENTIFICAS;0;0;0;0;0;26856,100000000002
57340000;MUSEUS HISTORICOS - CAPITAL E INTERIOR;29605469,45;31371698,350000005;19862237,62;32705750,0;0;0
60350000;PROTECAO SOCIAL ESPECIAL DE ALTA COMPLEXIDADE;0;0;0;0;0;85940085,98999998
54210000;ADMINISTRACAO GERAL DO IAMSPE;82359977,05999993;82429563,88999996;73301301,38000001;59587095,12999999;81217969,21000001;0
48490000;APOIO FINANCEIRO ENT.FILANTROPICAS MUNICIPAIS;829089765,1999991;626569848,6699992;1065490135,8499985;1175574823,7800007;2107388263,2100694;0
57980000;GESTAO E FUNCIONAMENTO DA DEFENSORIA PUBLICA;144390339,9600001;194883162,51999974;218893096,48000026;280612433,0700003;398792514,12999904;438716086,24999934
54920000;PORTAL DE SERVICOS PUBLICOS;0,0;0,0;0;0;0;0
24700000;EXPANSAO INFRAEST. CUSTODIA E REINTEGRACAO;0;0;0;208344731,57000032;140383020,33999988;152461946,10000005
61730000;MODERN.E MANUT.TECN.NAS UNID.ESCOLARES;0;0;0;0;461261617,7;0
23540000;APERFEICOAMENTO DA GESTAO DO DPME;0;0;85772,0;0,0;0;0
59250000;GERACAO CONHECIMENTO TECNOLOGIAS AGRONEGOCIO;152708116,60999995;157400138,18;192174237,10999995;198618392,17000002;206236682,3900005;0
58150000;INFORMACOES ESTRATEGICAS FORM. PROFISSIONAL;531736,9;316188,4;431313,0;0;95855,23;0
41960000;ADMINISTRACAO GERAL;0;0;0;0;0;158478083,7500004
52740000;ASSISTENCIA MEDICA,HOSPITALAR  E AMBULATORIAL;531183191,58999926;484224305,9099995;584042256,5799992;688911491,51;929907113,2399974;0
16840000;SUBSCRICAO DE ACOES DA PRODESP;0,0;0,0;0,0;0,0;0;0
57490000;MONITORAMENTO AVAL. PROJ. PROG. EDUCACIONAIS;0,0;0,0;11800,0;6812710,800000001;0,0;0
53420000;ASSESSORAMENTO COORD. POL. ADM. GOVERNAMENTAL;28511825,289999995;30742991,420000017;0,0;0;0;0
50740000;APOIO AOS PLANOS REGION. DESENV. SUSTENTAVEL;21798,0;7270,0;0;0;0;0
46400000;GERENCIAMENTO E DIFUSAO INFORM.AMBIENTAIS;0;0;0;0;0;68509,31999999999
12910000;IMPLANTACAO DE MELHORIAS NA MALHA HIDROVIARIA;3804486,0199999996;5390436,61;13130262,409999998;9449405,079999998;32420439,779999997;0
60570000;ELABORACAO MONITORAMENTO POLITICAS PUBLICAS;0;0;83942,12999999999;1252719,9;881480,84;202589,07999999996
25180000;FINANC.ACOES UGRHI SAPUCAI-MIRIM/GRANDE-AGUA;0;0;0;0;0;0,0
46140000;MANUTENCAOTECNOLOGIA INFORM. MIN.PUBLICO;6468590,570000001;8997703,220000004;7976747,990000001;9206917,959999999;8912613,15;0
