CODIGO PROGRAMA;NOME PROGRAMA;2010;2011;2012;2013;2014;2015
3518;SEGURANCA ALIMENTAR E NUTRICIONAL;0;0;211890577,30999982;235017850,87999988;262129355,19000012;252905167,43
2609;PLANEJAMENTO AMBIENTAL;634972,0499999999;678227,56;1187686,5999999999;1782862,94;1246019,4200000002;312025,63000000006
3921;PROGRAMA ESTADUAL DE ENERGIA E MINERACAO;4489,07;637932,67;0,0;0,0;0,0;0
2009;ADMINISTRACAO GERAL DA SECRETARIA DA FAZENDA;986285084,5800028;1002017771,3399982;1169028616,2800064;920775406,7600014;841404003,8500074;1062937725,7000036
4601;RELACOES INSTITUCIONAIS;5516735,260000003;6244834,489999998;0,0;0,0;0;0
4501;COMUNICACAO SOCIAL;175772724,61999997;82838971,90999998;0,0;0,0;0,0;0
1606;AMPLIACAO, RECUPERACAO E MODERNIZACAO DA MALHA RODOVIARIA;4649368503,639993;1856771313,5500007;969340505,9499998;2619372463,2199974;3085197064,7599993;0
701;DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE;0,0;0,0;0;0;0;0
1606;ADEQUACAO DA MALHA RODOVIARIA;0;0;0;0;0;1594115545,1899996
3903;POLITICA ESTADUAL DE RECURSOS HIDRICOS;0,0;0;0;0;0;0
2305;FOMENTO AO TRABALHO ARTESANAL;2970528,7699999986;3083145,1299999976;3925869,8600000017;3811610,8199999994;3598728,389999997;3125433,9099999997
2610;CONSERVACAO DA BIODIVERSIDADE;39279310,03999994;39403138,690000035;7219760,630000004;8156774,010000001;15018738,989999987;10636493,329999998
200;CONTROLE EXTERNO;420600409,3599998;454707891,76999974;479382873,18000007;537723223,0299999;599803938,82;663092724,9099994
1219;SISTEMA PAULISTA DE MUSICA;0;0;123589596,61;131403856,0;138481879,43;120790683,0
2301;DESENVOLVIMENTO TECNICO PARA EMPREENDEDORISMO E EMPREGABILIDADE;4501862,59;3235449,5999999996;3082198,44;2615694,4699999997;2984178,1000000006;2942250,57
1033;CRIACAO DE COMPETENCIAS TECNOLOGICAS E ESTRATEGICAS;13235383,699999997;5575625,35999999;0,0;0,0;0,0;0,0
4406;AUXILIO-ALIMENTACAO;251505226,01000002;254037649,76999998;315995207,35999995;427210116,76;215320366,25;214428034,52999997
4908;PROGRAMA PAULISTA DE PETROLEO E GAS NATURAL;0;0;0;300000,0;0,0;0
1213;GESTAO DA POLITICA ESTADUAL DE CULTURA;0;0;0;0;0;49849307,13999999
1604;SEGURANCA E FISCALIZACAO RODOVIARIA;101057225,83999997;95837440,55000003;0,0;0,0;0,0;0
1202;PRESERVACAO DO PATRIMONIO HISTORICO E CULTURAL;0,0;0,0;0;0;0;0
940;FORTALECIMENTO DA GESTAO ESTADUAL DO SUS;0;0;0;0;0;131664646,57999997
3514;PROTECAO SOCIAL ESPECIAL;79807507,80000001;81958972,09;0,0;0,0;0;0
3932;PLANEJAMENTO E PROMOCAO DO SANEAMENTO NO ESTADO;5445662,33;1354827,61;5635630,45;14110346,249999998;13880873,05;0
1811;CORPO DE BOMBEIROS: INCENDIO, SALVAMENTO E RESGATE;20954385,080000002;21258860,360000044;23815852,73;29062986,19999998;24164085,14000012;0
3709;RENOVACAO DO COMPLEXO TURISTICO EFCJ;0;0;0;0;0;18958555,27999998
808;FORMACAO E QUALIDADE DE VIDA DOS PROFISSIONAIS DA EDUCACAO;0;0;0;0;0;46843249,970000006
3707;EXPANSAO, MODERNIZACAO E OPERACAO DO TRANSPORTE SOBRE TRILHOS - PITU EM MARCHA;1886673440,4099975;1759093587,3999996;1741154449,4399948;1834998577,5600019;2159577768,769999;2350521212,809997
2023;REGISTRO DO COMERCIO;15920921,489999996;14201118,4;0,0;0;0;0
802;ALIMENTACAO ESCOLAR;247774845,49000016;283792129,81999993;249760246,1699999;529937815,47999984;0,0;0,0
3934;PLANEJAMENTO, FORMULACAO E IMPLEMENTACAO DA POLITICA DE RECURSOS HIDRICOS;0;0;0;0;0;2991991,210000001
3907;INFRAESTRUTURA HIDRICA, COMBATE A ENCHENTES E SANEAMENTO;0;0;0;0;0;221182024,71000013
4410;ATENDIMENTO UNIFICADO AO CIDADAO;0;0;358619527,96999997;382473872,35999995;366816668,26;443802010,43
1719;APOIO AOS CONSELHOS;8294,84;9248,0;0;0;0;0
1041;PROMOCAO E DESENVOLVIMENTO DO ENSINO SUPERIOR;0;0;12290104,7;12167,7;0;0
4111;JOVEM EM FOCO;0;0;114688,56;1213925,56;0,0;0
3910;POLITICA ESTADUAL DE SANEAMENTO;0,0;0;0;0;0;0
1023;ENSINO PUBLICO TECNOLOGICO;58156039,32999994;28528601,30999999;0,0;0,0;0,0;0
2909;GESTAO E FORTALECIMENTO INSTITUCIONAL DA SECRETARIA DE PLANEJAMENTO E GESTAO;0;0;0;0;0;145989594,33000004
808;FORMACAO CONTINUADA E QUALIDADE DE VIDA DOS PROFISSIONAIS DA EDUCACAO;97401138,61000039;101374615,70999873;154406594,05999824;95792151,9200013;73164989,24000014;0
2914;PLANEJAMENTO E ARTICULACAO REGIONAL;32477907,020000003;32951376,76999998;0,0;0,0;0;0
2403;INCENTIVO AO ESPORTE AMADOR DO ESTADO DE SAO;0,0;0,0;0,0;0;0;0
3703;PLANEJAMENTO, GESTAO ESTRATEGICA E MODERNIZACAO DO TRANSP. METROP. - PITU VIVO;829131411,95;328245042,04999965;146886313,11000004;565703736,06;476790222,8799997;379892588,4899999
1038;FOMENTO AO ENSINO PROFISSIONALIZANTE;0;0;29840193,330000006;43512326,120000005;49554290,480000004;44355359,36000001
1221;INTEGRACAO DAS CULTURAS LATINO-AMERICANAS;0;0;14053455,75;16742361,999999996;17813993,050000012;17842047,349999998
1724;METROLOGIA E QUALIDADE DE PRODUTOS E SERVICOS;79845403,75999989;86579035,58000001;102448255,64000002;134822286,3900001;136424623,86999992;113188399,77000001
5001;INCREMENTO DO TURISMO PAULISTA;0;0;0;0;0;19113647,62
3812;MODERNIZACAO DO SISTEMA PENAL PAULISTA;0;0;150263194,25999993;0,0;0,0;0
2614;GESTAO AMBIENTAL PARA PROTECAO DA AGUA;0;0;78250,5;131594,61000000002;69883,15;643945,5500000002
4411;FORMACAO E CAPACITACAO DE PROFISSIONAIS DA ADMINISTRACAO PUBLICA PAULISTA;0;0;1765264,9;1720659,2;2332857,04;4266168,98
937;CONTROLE SOCIAL NA GESTAO DO SUS;0;0;12956,969999999998;48232,850000000035;55284,39999999998;1606752,2100000002
3813;GESTAO DA CUSTODIA DA POPULACAO PENAL;0;0;0;0;0;3573939600,6599083
1729;ATENCAO AO ADOLESCENTE EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA E CAUTELAR;0;0;0;0;0;1405039376,9000046
931;CAPACITACAO E DESENVOLVIMENTO DE RECURSOS HUMANOS;127968379,26000004;151684831,47;0,0;0;0;0
934;DIAGNOSTICO, REABILITACAO, CAPACITACAO, INFORMACAO E EPIDEMIOLOGIA EM CANCER;7554716,789999998;7870345,440000001;0,0;0;0;0
1040;VIA RAPIDA EMPRESA;0;0;15667254,010000002;26799081,82;35292985,379999995;44568059,49999997
1818;MODERNIZACAO DA SEGURANCA PUBLICA;292478242,79000014;198918602,4100004;157312372,17;232828359,76999986;434089853,10000014;406179044,96999997
150;PROCESSO LEGISLATIVO;567733549,8800004;624875248,6500001;686345061,31;719395918,7100003;781914267,5699995;868233214,1200006
4606;INTEGRACAO DAS CULTURAS LATINO-AMERICANAS;12415205,790000001;13389110,409999993;0,0;0,0;0;0
933;CIENCIA TECNOLOGIA E INOVACAO EM SAUDE;222415,50000000003;111404,67;643964,02;789735,9599999998;712939,3099999996;0
2505;FOMENTO A HABITACAO DE INTERESSE SOCIAL- CASA PAULISTA;12411791,0;10000000,0;434696175,79999995;232538625,06;387813811,77;262662287,40999997
1309;GERACAO DE EMPREGO E RENDA NO AGRONEGOCIO PAULISTA;54180251,70000001;2514592,7699999996;33226457,71999999;52451222,770000026;61553207,13999998;51391280,46
2401;FOMENTO AO TURISMO INTEGRADO;0,0;0,0;0,0;0,0;0;0
1801;INVESTIGACAO POLICIAL;2075893003,549997;2212690493,599987;2510570402,9000244;2779255792,699985;3099166886,94001;0
910;PRODUCAO DE MEDICAMENTOS;153305248,4400002;154326875,06999993;0,0;0,0;0,0;0
932;VIGILANCIA EM SAUDE;10217694,799999997;6549371,090000002;63177156,98000006;72689470,15999994;94596909,98000008;108048033,77000001
1044;DESENVOLVIMENTO DA CIENCIA E DA TECNOLOGIA;0;0;1060687029,5899999;1134838140,02;1140880846,3300002;1270675327,39
2903;DESENVOLVIMENTO E CAPACITACAO INSTITUCIONAL DOS MUNICIPIOS;27278732,82000002;26281709,100000054;26380217,08999999;26426743,280000042;24871400,21999994;26654659,07999998
4302;ENSINO PUBLICO SUPERIOR;1898839734,0899935;1568924360,1899996;0,0;0,0;0,0;0
4602;INTEGRACAO DE POLITICAS PUBLICAS PARA POPULACOES VULNERAVEIS;430331,2;2830030,3199999994;0,0;0;0;0
1201;DIFUSAO CULTURAL, BIBLIOTECAS E LEITURA;0;0;0;0;0;123710964,02999999
1214;MUSEUS;98912918,47;90001121,08999999;98366072,92;110366577,34;137700114,19;128902586,05999999
3913;PLANEJAMENTO E ADMINISTRACAO DOS RECURSOS HIDRICOS;833915,39;992826,68;2801910,93;986576,51;12331369,209999999;5330447,470000001
1020;DESENVOLVIMENTO DO TURISMO;0,0;0,0;0,0;0,0;0;0
4200;ASSISTENCIA JURIDICA, INTEGRAL E GRATUITA AOS  NECESSITADOS;414695892,8299997;468430277,72999954;485370734,8699996;541268177,88;678223218,3699994;723104618,5299988
3513;PROTECAO SOCIAL BASICA;107583829,8000001;58484121,94;0,0;0,0;0,0;0,0
3905;AGUA E DESENVOLVIMENTO;0,0;0,0;0,0;0,0;0;0
1811;CORPO DE BOMBEIROS - PREPARADOS PARA EMERGENCIAS COM FOCO NA GESTAO DE RISCOS;0;0;0;0;0;39620183,630000226
3702;PLANEJAMENTO  ESTRATEGICO  PARA O  DESENVOLVI;0,0;0,0;0,0;0,0;0,0;0,0
4004;CENTRO DE ESTUDOS;0;0;0;0;0;5421512,300000001
4300;PROMOCAO E DESENVOLVIMENTO DO ENSINO SUPERIOR;21169123,56;12629038,2;0,0;0,0;0,0;0
2612;FISCALIZACAO AMBIENTAL;0;0;11820326,100000007;18177095,14;36493021,71000003;37384871,79000001
5002;MELHORIA DA INFRAESTRUTURA DOS MUNICIPIOS ESTANCIA E DE INTERESSE TURISTICO;0;0;0;0;0;10182252,950000003
2917;INFORMACOES DEMOGRAFICAS, SOCIOECONOMICAS E DA ACAO GOVERNAMENTAL;0;0;39964031,9;43961029,46000004;45973543,21000002;47113803,359999985
2604;MONITORAMENTO DA QUALIDADE E REDUCAO DA PEGADA AMBIENTAL;0;0;0;0;0;395907085,24000263
1819;AMPLIACAO DA PROTECAO E DEFESA AO CIDADAO;0;0;0;0;0;11821309770,550016
1310;MODERNIZACAO E GESTAO DE QUALIDADE DAS AGROPOLITICAS PUBLICAS;213797178,55999994;233566884,89000002;284754011,70000046;273390219,35;314428372,7200001;339666880,01000005
0;ENCARGOS GERAIS;10823097414,490004;12259516575,120003;17880416832,129997;19548040505,31002;16844974533,420004;18930810226,979984
2016;CONTROLE DE ENTIDADES DESCENTRALIZADAS E DE CONTRATACOES ELETRONICAS;21821451,31999999;23885702,760000017;0,0;0,0;0;0
3511;CAPACITACAO EM ASSISTENCIA SOCIAL;346000,0;387880,64999999997;0,0;0;0;0
3928;SANEBASE-DESENV. E SANEAMENTO BASICO EM MUNICIPIOS DO INTERIOR.;0,0;0;0;0;0;0
2509;REQUALIFICACAO HABITACIONAL E URBANA E INCLUSAO SOCIAL;23400571,360000003;65067,68;2510222,6000000006;30175,68;2808556,9199999995;8758,61
4104;SAO PAULO POTENCIA ESPORTIVA;0,0;0,0;0,0;0;0;0
600;PROCESSO JUDICIARIO MILITAR;32025178,439999994;35167251,31999999;41210466,04999999;45006478,970000006;45142277,429999955;51070436,06000002
1801;AMPLIACAO DA INVESTIGACAO POLICIAL;0;0;0;0;0;3390483225,8899913
1714;PERICIA JUDICIAL;10654823,570000004;10987896,930000003;13998850,499999998;15513335,270000009;15985487,34;0
1711;PROTECAO E DEFESA DO CONSUMIDOR;31889132,979999967;36782448,57999988;49418508,49999985;46819200,07999978;56342320,26000058;64038020,72999925
1602;GESTAO DA LOGISTICA HIDROVIARIA;10233129,120000008;10897956,719999995;23326019,899999972;20696457,639999993;44668201,60999996;60858175,839999974
1710;ASSENTAMENTO FUNDIARIO;27937864,730000004;29601826,09;0,0;0;0;0
5001;TURISMO PAULISTA;0;0;16550620,160000004;25846171,899999987;23375347,28;0
1728;MODERNIZACAO DA FUND.CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE - CASA;144809251,72000006;214874034,67999804;86242822,51000074;114663754,89000039;130235740,84999937;131350883,36999987
4006;GESTAO DA PGE -  PROCURADORIA GERAL DO ESTADO;504229375,59999985;543668559,9699998;0,0;0,0;0;0
4402;MELHORIA DA ORGANIZACAO DO ESTADO;1867618,47;1352257,84;0,0;0;0;0
4603;DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE;2159363,1700000004;142617,8;0,0;0;0;0
4604;SAO PAULO - DINAMICA JOVEM;1105223,5999999999;817767,86;0,0;0;0;0
4102;INFRA-ESTRUTURA DE ESPORTE E LAZER;0,0;0,0;0,0;0,0;0;0
2007;GESTAO FINANCEIRA;75949159,91999991;74634821,04000002;79147827,70000002;74943471,24999997;84738977,77000006;92272500,82
2510;URBANIZACAO DE FAVELAS E ASSENTAMENTOS PRECARIOS;38423205,0;15271947,0;0,0;0,0;0,0;48227753,0
2915;GESTAO DE INVESTIMENTOS EM PROJ.PRIORITARIOS DE INFRAESTRUTURA E DESENVOLVIMENTO;2332193,4399999995;355065,31999999995;0,0;2007968,97;534752,54;383134,83
2817;GOVERNO ELETRONICO III - TRANSACOES COM A SOCIEDADE;0,0;0,0;0;0;0;0
3801;EXPANSAO E MODERNIZACAO DO SISTEMA PRISIONAL;73382463,87;83544960,77;0,0;0,0;0,0;0,0
2020;CONSCIENTIZACAO FISCAL;7277,5;291214,0;0;0;0;0
2608;PESQUISA AMBIENTAL;43061528,75999998;43452363,86999995;33271118,250000004;34152197,02000001;38611038,639999986;36709603,41000001
1607;MODERNIZACAO DA INFRAESTRUTURA AEROPORTUARIA;36467926,46000001;44059833,70999999;104721777,84999998;73858459,96999998;78080286,58999997;92066668,03
1022;ENSINO PUBLICO SUPERIOR;0,0;0,0;0,0;0,0;0,0;0
1035;ENSINO MEDIO - CENTRO  ESTADUAL DE EDUCACAO TECNOLOGICA "PAULA SOUZA" - CEETPS;49909382,839999996;68231473,09;0,0;0,0;0,0;0
926;APOIO A ATENCAO BASICA DE COMPETENCIA MUNICIPAL COM O OBJETIVO DE UNIVERSALIDADE;101467891,63999999;153270425,22;0,0;0;0;0
2004;ADMINISTRACAO TRIBUTARIA;1195166705,7299988;1361402765,7599983;1355192852,6900003;1474732365,3800013;1455768344,679992;1669303558,6899927
3904;SANEAMENTO PARA TODOS;50560454,910000004;63316794,930000015;22877830,27;25527120,0;78038153,72;30702032,93999999
